2025-10-21 10:54:14,80
2025-10-21 10:53:21,60
2025-10-21 10:52:26,40
2025-10-21 10:52:11,90
2025-10-21 10:49:52,50
2025-10-21 10:49:53,60
2025-10-21 10:49:55,50
2025-10-21 10:49:57,50
2025-10-21 10:49:59,50
2025-10-21 10:50:00,50
